nama,id,kode,tingkat
Blimbingwuluh,142353,3326172013,4
Boyoteluk,142350,3326172010,4
Depok,142351,3326172011,4
Mejasem,142341,3326172001,4
Pait,142345,3326172005,4
Rembun,142347,3326172007,4
Siwalan,142349,3326172009,4
Tengengkulon,142343,3326172003,4
Tengengwetan,142346,3326172006,4
Tunjungsari,142344,3326172004,4
Wonosari,142342,3326172002,4
Yosorejo,142348,3326172008,4
Bulakpelem,142231,3326102010,4
Bulaksari,142224,3326102003,4
Gebangkerep,142232,3326102011,4
Kalijambe,142226,3326102005,4
Kedungjaran,142234,3326102013,4
Ketanonageng,142222,3326102001,4
Klunjukan,142235,3326102014,4
Krsakageng,142228,3326102007,4
Mrican,142223,3326102002,4
Purwodadi,142237,3326102016,4
Purworejo,142233,3326102012,4
Sijeruk,142229,3326102008,4
Sragi,142221,3326101017,4
Sumubkidul,142225,3326102004,4
Sumublor,142227,3326102006,4
Tegalontar,142236,3326102015,4
Tegalsuruh,142230,3326102009,4
Banjarsari,142135,3326052006,4
Batursari,142137,3326052008,4
Donowangun,142133,3326052004,4
Jolotigo,142131,3326052002,4
Kalirejo,142136,3326052007,4
Karangasem,142138,3326052009,4
Krompeng,142139,3326052010,4
Mesoyi,142130,3326052001,4
Sengare,142132,3326052003,4
Talun,142134,3326052005,4
Curug,142323,3326152016,4
Dadirejo,142318,3326152011,4
Jeruksari,142322,3326152015,4
Karanganyar,142311,3326152004,4
Karangjompo,142319,3326152012,4
Mulyorejo,142321,3326152014,4
Ngalian,142309,3326152002,4
Pacar,142317,3326152010,4
Pandanarum,142310,3326152003,4
Pucung,142313,3326152006,4
Samborejo,142315,3326152008,4
Sidorejo,142314,3326152007,4
Silirejo,142312,3326152005,4
Tanjung,142316,3326152009,4
Tegaldowo,142320,3326152013,4
Wuled,142308,3326152001,4
Bener,142329,3326161014,4
Bondansari,142336,3326162007,4
Delegtukang,142331,3326162002,4
Gumawang,142325,3326161010,4
Kadipaten,142330,3326162001,4
Kampil,142338,3326162009,4
Karangjati,142332,3326162003,4
Kauman,142340,3326162016,4
Kemplong,142339,3326162015,4
Kepatihan,142326,3326161011,4
Mayangan,142327,3326161012,4
Pekuncen,142328,3326161013,4
Petukangan,142333,3326162004,4
Warukidul,142335,3326162006,4
Warulor,142337,3326162008,4
Wiradesa,142334,3326162005,4
Api-api,142376,3326192012,4
Bebel,142369,3326192003,4
Pecakaran,142377,3326192013,4
Pesanggrahan,142367,3326192001,4
Rowoyoso,142371,3326192007,4
Semut,142372,3326192008,4
Sijambe,142368,3326192002,4
Tratebang,142373,3326192009,4
Werdi,142370,3326192006,4
Wonokertokulon,142374,3326192010,4
Wonokertowetan,142375,3326192011,4
Galangpengampon,142265,3326122004,4
Getas,142267,3326122006,4
Gondang,142272,3326122011,4
Jetakkidul,142262,3326122001,4
Jetaklengkong,142273,3326122012,4
Kwagean,142266,3326122005,4
Legokgunung,142264,3326122003,4
Pengadentengah,142274,3326122013,4
Rowokembu,142268,3326122007,4
Sampih,142270,3326122009,4
Sastrodirjan,142263,3326122002,4
Surobayan,142275,3326122014,4
Wonopringgo,142269,3326122008,4
Wonorejo,142271,3326122010,4
Ampelgading,142560,3327112007,4
Banglarangan,142563,3327112010,4
Blimbing,142559,3327112006,4
Cibiyuk,142561,3327112008,4
Jatirejo,142566,3327112013,4
Karangtalok,142557,3327112004,4
Karangtengah,142562,3327112009,4
Kebagusan,142567,3327112014,4
Kemuning,142556,3327112003,4
Losari,142564,3327112011,4
Sidokare,142568,3327112015,4
Sokawati,142554,3327112001,4
Tegalsari Barat,142569,3327112016,4
Tegalsari Timur,142555,3327112002,4
Ujunggede,142565,3327112012,4
Wonogiri,142558,3327112005,4
Banjarsari,142457,3327062005,4
Bantarbolang,142463,3327062011,4
Glandang,142465,3327062013,4
Karanganyar,142459,3327062007,4
Kebon Gede,142467,3327062015,4
Kuta,142466,3327062014,4
Lenggerong,142469,3327062017,4
Pabuaran,142461,3327062009,4
Paguyangan,142468,3327062016,4
Pedagung,142455,3327062003,4
Pegiringan,142458,3327062006,4
Purana,142460,3327062008,4
Sambeng,142464,3327062012,4
Sarwodadi,142462,3327062010,4
Sumurkidang,142453,3327062001,4
Suru,142456,3327062004,4
Wanarata,142454,3327062002,4
Badak,142407,3327032005,4
Belik,142404,3327032002,4
Beluk,142411,3327032009,4
Bulakan,142412,3327032010,4
Gombong,142403,3327032001,4
Gunungjaya,142408,3327032006,4
Gunungtiga,142405,3327032003,4
Kalisaleh,142414,3327032012,4
Kuta,142406,3327032004,4
Mendelem,142410,3327032008,4
Sikasur,142413,3327032011,4
Simpur,142409,3327032007,4
Sodong Basari,142415,3327032013,4
Babakan,142444,3327052012,4
Bodeh,142448,3327052016,4
Cangak,142441,3327052009,4
Gunungbatu,142435,3327052003,4
Jatingarang,142434,3327052002,4
Jatiroyom,142438,3327052006,4
Jraganan,142446,3327052014,4
Karangbrai,142445,3327052013,4
Kebandaran,142447,3327052015,4
Kebandungan,142442,3327052010,4
Kelangdepok,142450,3327052018,4
Kesesirejo,142443,3327052011,4
Kwasen,142437,3327052005,4
Longkeyang,142433,3327052001,4
Muncang,142449,3327052017,4
Parunggalih,142439,3327052007,4
Pasir,142436,3327052004,4
Payung,142440,3327052008,4
Pendowo,142451,3327052019,4
Ambokulon,142578,3327122008,4
Gandu,142579,3327122009,4
Gedeg,142580,3327122010,4
Gintung,142581,3327122011,4
Kandang,142587,3327122017,4
Kauman,142588,3327122018,4
Kebojongan,142586,3327122016,4
Klegen,142584,3327122014,4
Lowa,142577,3327122007,4
Pecangakan,142573,3327122002,4
Purwoharjo,142571,3327121005,4
Purwosari,142575,3327122004,4
Sarwodadi,142582,3327122012,4
Sidorejo,142576,3327122006,4
Sikayu,142574,3327122003,4
Susukan,142583,3327122013,4
Tumbal,142572,3327122001,4
Wonokromo,142585,3327122015,4
Banyumudal,142384,3327012006,4
Gendoang,142388,3327012010,4
Kebanggan,142386,3327012008,4
Mandiraja,142380,3327012002,4
Moga,142383,3327012005,4
Pepedan,142387,3327012009,4
Plakaran,142379,3327012001,4
Sima,142382,3327012004,4
Walangsanga,142381,3327012003,4
Wangkelang,142385,3327012007,4
Banjarmulya,142497,3327082001,4
Bojongbata,142492,3327081014,4
Bojongnangka,142506,3327082011,4
Danasari,142509,3327082020,4
Kebondalem,142491,3327081013,4
Kramat,142499,3327082003,4
Lawangrejo,142508,3327082017,4
Mengori,142504,3327082009,4
Mulyoharjo,142493,3327081015,4
Paduraksa,142490,3327081004,4
Pegongsoran,142500,3327082005,4
Pelutan,142494,3327081016,4
Saradan,142502,3327082007,4
Sewaka,142503,3327082008,4
Sugihwaras,142495,3327081018,4
Sungapan,142501,3327082006,4
Surajaya,142498,3327082002,4
Tambakrejo,142507,3327082012,4
Wanamulya,142505,3327082010,4
Widuri,142496,3327081019,4
Bulu,142547,3327102015,4
Iser,142540,3327102008,4
Kalirandu,142539,3327102007,4
Karangasem,142536,3327102003,4
Kendaldoyong,142545,3327102013,4
Kendalrejo,142551,3327102019,4
Kendalsari,142534,3327102001,4
Klareyan,142550,3327102018,4
Loning,142549,3327102017,4
Nyamplungsari,142552,3327102020,4
Panjunan,142544,3327102012,4
Pegundan,142546,3327102014,4
Pesucen,142542,3327102010,4
Petanjungan,142537,3327102004,4
Petarukan,142533,3327101006,4
Serang,142538,3327102005,4
Sirangkang,142541,3327102009,4
Tegalmlati,142548,3327102016,4
Temuireng,142543,3327102011,4
Widodaren,142535,3327102002,4
Batursari,142391,3327022002,4
Cikendung,142401,3327022012,4
Clekatakan,142390,3327022001,4
Gambuhan,142395,3327022006,4
Gunungsari,142393,3327022004,4
Jurangmangu,142394,3327022005,4
Karangsari,142396,3327022007,4
Nyalembeng,142397,3327022008,4
Pagenteran,142399,3327022010,4
Penakir,142392,3327022003,4
Pulosari,142398,3327022009,4
Siremeng,142400,3327022011,4
Banjaranyar,142475,3327072005,4
Gembyang,142472,3327072002,4
Gongseng,142488,3327072018,4
Kalimas,142484,3327072014,4
Kalitorong,142486,3327072016,4
Karangmoncol,142477,3327072007,4
Kecepit,142471,3327072001,4
Kejene,142487,3327072017,4
Kreyo,142483,3327072013,4
Lodaya,142481,3327072011,4
Mangli,142485,3327072015,4
Mejagong,142473,3327072003,4
Penusupan,142474,3327072004,4
Randudongkal,142476,3327072006,4
Rembul,142482,3327072012,4
Semaya,142479,3327072009,4
Semingkir,142478,3327072008,4
Tanahbaya,142480,3327072010,4
Asemdoyong,142528,3327092018,4
Banjaran,142522,3327092010,4
Banjardawa,142521,3327092009,4
Beji,142512,3327091016,4
Cibelok,142520,3327092008,4
Gondang,142516,3327092004,4
Jebed Selatan,142531,3327092021,4
Jebed Utara,142519,3327092007,4
Jrakah,142515,3327092003,4
Kabunan,142527,3327092017,4
Kaligelang,142526,3327092014,4
Kedungbanjar,142529,3327092019,4
Kejambon,142518,3327092006,4
Pedurungan,142524,3327092012,4
Pener,142514,3327092002,4
Penggarit,142513,3327092001,4
Sitemu,142523,3327092011,4
Sokawangi,142517,3327092005,4
Taman,142525,3327092013,4
Wanarejan Selatan,142511,3327091015,4
Wanarejan Utara,142530,3327092020,4
Ambowetan,142593,3327132004,4
Blendung,142603,3327132014,4
Botekan,142591,3327132002,4
Bumirejo,142598,3327132009,4
Kaliprau,142599,3327132010,4
Kertosari,142600,3327132011,4
Ketapang,142604,3327132015,4
Limbangan,142605,3327132016,4
Mojo,142606,3327132017,4
Padek,142602,3327132013,4
Pagergunung,142594,3327132005,4
Pamutih,142601,3327132012,4
Pesantren,142607,3327132018,4
Rowosari,142592,3327132003,4
Samong,142596,3327132007,4
Sukorejo,142590,3327132001,4
Tasikrejo,142597,3327132008,4
Wiyorowetan,142595,3327132006,4
Cibuyur,142613,3327142005,4
Datar,142612,3327142004,4
Karangdawa,142611,3327142003,4
Mereng,142614,3327142006,4
Pakembaran,142609,3327142001,4
Warungpring,142610,3327142002,4
Bodas,142424,3327042008,4
Bongas,142419,3327042003,4
Cawet,142421,3327042005,4
Cikadu,142420,3327042004,4
Gapura,142429,3327042013,4
Jojogan,142425,3327042009,4
Majakerta,142430,3327042014,4
Majalangu,142426,3327042010,4
Medayu,142422,3327042006,4
Pagelaran,142423,3327042007,4
Tambi,142427,3327042011,4
Tlagasana,142417,3327042001,4
Tundagan,142418,3327042002,4
Watukumpul,142428,3327042012,4
Wisnu,142431,3327042015,4
Bagelen,136292,3306042005,4
Bapangsari,136290,3306042003,4
Bugel,136291,3306042004,4
Clapar,136300,3306042013,4
Dadirejo,136288,3306042001,4
Durensari,136296,3306042009,4
Hargorojo,136295,3306042008,4
Kalirejo,136299,3306042012,4
Kemanukan,136304,3306042017,4
Krendetan,136293,3306042006,4
Piji,136303,3306042016,4
Semagung,136302,3306042015,4
Semono,136297,3306042010,4
Soko,136301,3306042014,4
Sokoagung,136298,3306042011,4
Somorejo,136294,3306042007,4
Tlogokotes,136289,3306042002,4
Bajangrejo,136359,3306072003,4
Banyuurip,136367,3306072012,4
Bencorejo,136360,3306072004,4
Borokulon,136354,3306071010,4
Borowetan,136365,3306072009,4
Candingasinan,136376,3306072021,4
Candisari,136379,3306072024,4
Cengkawakrejo,136363,3306072007,4
Condongsari,136380,3306072025,4
Golok,136378,3306072023,4
Kertosono,136371,3306072016,4
Kledung Karangdalem,136356,3306071027,4
Kledungkradenan,136355,3306071026,4
Kliwonan,136370,3306072015,4
Malangrejo,136368,3306072013,4
Pakisrejo,136375,3306072020,4
Popongan,136364,3306072008,4
Sawit,136373,3306072018,4
Seborokrapyak,136357,3306072001,4
Sokowaten,136377,3306072022,4
Sumbersari,136374,3306072019,4
Surorejo,136361,3306072005,4
Tanjunganom,136372,3306072017,4
Tegalkuning,136369,3306072014,4
Tegalrejo,136366,3306072011,4
Triwarno,136358,3306072002,4
Wangunrejo,136362,3306072006,4
Bandungkidul,136394,3306082012,4
Bandungrejo,136395,3306082013,4
Banjarejo,136386,3306082004,4
Bayan,136403,3306082022,4
Besole,136396,3306082014,4
Botodaleman,136398,3306082016,4
Botorejo,136397,3306082015,4
Bringin,136402,3306082021,4
Dewi,136391,3306082009,4
Dukuhrejo,136399,3306082017,4
Grantung,136400,3306082018,4
Jatingarang,136393,3306082011,4
Jono,136383,3306082001,4
Jrakah,136405,3306082024,4
Kalimiru,136401,3306082019,4
Ketiwijayan,136388,3306082006,4
Krandegan,136389,3306082007,4
Pekutan,136404,3306082023,4
Pogungjurutengah,136384,3306082002,4
Pogungkalangan,136387,3306082005,4
Pogungrejo,136385,3306082003,4
Pucangagung,136407,3306082026,4
Sambeng,136406,3306082025,4
Sucenjurutengah,136382,3306081020,4
Tangkisan,136392,3306082010,4
Tanjungrejo,136390,3306082008,4
Bener,136652,3306162015,4
Benowo,136638,3306162001,4
Bleber,136651,3306162014,4
Cacaban Kidul,136647,3306162010,4
Cacaban Lor,136648,3306162011,4
Guntur,136654,3306162017,4
Jati,136658,3306162021,4
Kaliboto,136643,3306162006,4
Kalijambe,136660,3306162023,4
Kalitapas,136639,3306162002,4
Kaliurip,136644,3306162007,4
Kaliwader,136640,3306162003,4
Kamijoro,136657,3306162020,4
Karangsari,136653,3306162016,4
Kedungloteng,136645,3306162008,4
Kedungpucang,136641,3306162004,4
Ketosari,136656,3306162019,4
Legetan,136655,3306162018,4
Limbangan,136662,3306162025,4
Mayungsari,136659,3306162022,4
Medono,136650,3306162013,4
Ngasinan,136665,3306162028,4
Nglaris,136663,3306162026,4
Pekacangan,136649,3306162012,4
Sendangsari,136642,3306162005,4
Sidomukti,136664,3306162027,4
Sukowuwuh,136661,3306162024,4
Wadas,136646,3306162009,4
Blimbing,136576,3306132007,4
Brondong,136578,3306132009,4
Brunorejo,136573,3306132004,4
Brunosari,136574,3306132005,4
Cepedak,136579,3306132010,4
Giyombong,136583,3306132014,4
Gowong,136577,3306132008,4
Gunungcondong,136580,3306132011,4
Kaliwungu,136586,3306132017,4
Kambangan,136584,3306132015,4
Karanggedang,136582,3306132013,4
Kemranggen,136581,3306132012,4
Pakisarum,136572,3306132003,4
Plipiran,136571,3306132002,4
Puspo,136570,3306132001,4
Somoleter,136575,3306132006,4
Tegalsari,136587,3306132018,4
Watuduwur,136585,3306132016,4
Andong,136470,3306102034,4
Binangun,136474,3306102038,4
Butuh,136475,3306102039,4
Dlangu,136469,3306102033,4
Kaliwatubumi,136471,3306102035,4
Kaliwatukranggan,136472,3306102036,4
Karanganom,136439,3306102003,4
Kedungagung,136456,3306102020,4
Kedungmulyo,136437,3306102001,4
Kedungsari,136448,3306102012,4
Kedungsri,136455,3306102019,4
Ketug,136446,3306102010,4
Klepu,136476,3306102040,4
Kunir,136460,3306102024,4
Kunirejokulon,136453,3306102017,4
Kunirejowetan,136454,3306102018,4
Langenrejo,136443,3306102007,4
Lubangdukuh,136461,3306102025,4
Lubangindangan,136466,3306102030,4
Lubangkidul,136467,3306102031,4
Lubanglor,136465,3306102029,4
Lubangsampang,136468,3306102032,4
Lugu,136459,3306102023,4
Lugurejo,136458,3306102022,4
Mangunjayan,136438,3306102002,4
Panggeldlangu,136473,3306102037,4
Polomarto,136463,3306102027,4
Rowodadi,136447,3306102011,4
Sidomulyo,136441,3306102005,4
Sruwohdukuh,136449,3306102013,4
Sruwohrejo,136457,3306102021,4
Sumbersari,136442,3306102006,4
Tamansari,136444,3306102008,4
Tanjunganom,136440,3306102004,4
Tegalgondo,136464,3306102028,4
Tlogorejo,136462,3306102026,4
Wareng,136445,3306102009,4
Wironatan,136477,3306102041,4
Wonodadi,136450,3306102014,4
Wonorejokulon,136452,3306102016,4
Wonorejowetan,136451,3306102015,4
Aglik,136178,3306012023,4
Bakurejo,136167,3306012012,4
Banyuyoso,136176,3306012021,4
Bendungan,136165,3306012010,4
Dudukulon,136169,3306012014,4
Duduwetan,136168,3306012013,4
Dukuhdungus,136183,3306012028,4
Grabag,136177,3306012022,4
Harjobinangun,136156,3306012001,4
Kalirejo,136174,3306012019,4
Kedungkamal,136181,3306012026,4
Kertojayan,136160,3306012005,4
Kese,136187,3306012032,4
Ketawangrejo,136158,3306012003,4
Kumpulrejo,136186,3306012031,4
Munggangsari,136159,3306012004,4
Nambangan,136163,3306012008,4
Pasaranom,136161,3306012006,4
Patutrejo,136157,3306012002,4
Rejosari,136170,3306012015,4
Rowodadi,136166,3306012011,4
Roworejo,136179,3306012024,4
Sangubanyu,136182,3306012027,4
Sumberagung,136164,3306012009,4
Tegalrejo,136173,3306012018,4
Tlepokkulon,136185,3306012030,4
Tlepokwetan,136184,3306012029,4
Trimulyo,136171,3306012016,4
Tulusrejo,136172,3306012017,4
Tunggulrejo,136180,3306012025,4
Ukirsari,136162,3306012007,4
Wonoenggal,136175,3306012020,4
Bendosari,136599,3306142011,4
Bulus,136593,3306142005,4
Gebang,136600,3306142012,4
Gintungan,136592,3306142004,4
Kalitengkek,136613,3306142025,4
Kemiri,136612,3306142024,4
Kragilan,136609,3306142021,4
Kroyo,136595,3306142007,4
Lugosobo,136589,3306141003,4
Mlaran,136597,3306142009,4
Ngaglik,136611,3306142023,4
Ngemplak,136608,3306142020,4
Pakem,136602,3306142014,4
Pelutan,136598,3306142010,4
Penungkulan,136605,3306142017,4
Prumben,136610,3306142022,4
Redin,136606,3306142018,4
Rendeng,136594,3306142006,4
Salam,136601,3306142013,4
Seren,136591,3306142002,4
Sidoleren,136604,3306142016,4
Tlogosono,136607,3306142019,4
Winongkidul,136590,3306142001,4
Winonglor,136596,3306142008,4
Wonotopo,136603,3306142015,4
Donorejo,136308,3306052003,4
Gunungwangi,136321,3306052016,4
Hardimulyo,136322,3306052017,4
Hulosobo,136309,3306052004,4
Jatirejo,136306,3306052001,4
Jelok,136319,3306052014,4
Kaligono,136311,3306052006,4
Kaliharjo,136310,3306052005,4
Kedunggubah,136318,3306052013,4
Ngadirejo,136325,3306052020,4
Ngaran,136317,3306052012,4
Pandanrejo,136313,3306052008,4
Pucungroto,136326,3306052021,4
Purbowono,136316,3306052011,4
Somongari,136307,3306052002,4
Sudorogo,136323,3306052018,4
Sumowono,136324,3306052019,4
Tawangsari,136314,3306052009,4
Tlogobulu,136315,3306052010,4
Tlogoguwo,136312,3306052007,4
Tlogorejo,136320,3306052015,4
Bedono Karangduwur,136539,3306122011,4
Bedono Kluwung,136537,3306122009,4
Bedono Pageron,136538,3306122010,4
Dilem,136548,3306122020,4
Gedong,136534,3306122006,4
Gesikan,136532,3306122004,4
Girijoyo,136546,3306122018,4
Girimulyo,136545,3306122017,4
Gunungteges,136567,3306122039,4
Jatiwangsan,136544,3306122016,4
Kaliglagah,136558,3306122030,4
Kalimeneng,136552,3306122024,4
Kaliurip,136562,3306122034,4
Kapiteran,136559,3306122031,4
Karangluas,136564,3306122036,4
Kedunglo,136549,3306122021,4
Kedungpomahankulon,136565,3306122037,4
Kedungpomahanwetan,136563,3306122035,4
Kemiri Kidul,136536,3306122008,4
Kemirilor,136553,3306122025,4
Kerep,136554,3306122026,4
Kroyokulon,136530,3306122002,4
Kroyolor,136555,3306122027,4
Loning,136541,3306122013,4
Paitan,136533,3306122005,4
Purbayan,136568,3306122040,4
Rebug,136540,3306122012,4
Rejosari,136531,3306122003,4
Rejowinangun,136561,3306122033,4
Rowobayem,136535,3306122007,4
Samping,136556,3306122028,4
Sidodadi,136551,3306122023,4
Sukogelap,136566,3306122038,4
Sutoragan,136543,3306122015,4
Turus,136547,3306122019,4
Waled,136529,3306122001,4
Wanurojo,136560,3306122032,4
Winong,136542,3306122014,4
Wonosari,136557,3306122029,4
Wonosuko,136550,3306122022,4
Bandung,136412,3306091015,4
Bayem,136409,3306091009,4
Kaligesing,136431,3306092023,4
Karangrejo,136434,3306092026,4
Karangwuluh,136419,3306092005,4
Katerban,136414,3306091017,4
Kebondalem,136415,3306092001,4
Kemadu Lor,136430,3306092022,4
Kepuh,136421,3306092007,4
Kiyangkongrejo,136417,3306092003,4
Kutoarjo,136413,3306091016,4
Kuwurejo,136423,3306092011,4
Majir,136422,3306092008,4
Pacor,136426,3306092018,4
Pringgowijayan,136424,3306092012,4
Purwosari,136420,3306092006,4
Semawung Daleman,136411,3306091014,4
Semawung Kembaran,136410,3306091010,4
Sidarum,136425,3306092013,4
Sokoharjo,136429,3306092021,4
Suren,136418,3306092004,4
Tepus Kulon,136428,3306092020,4
Tepus Wetan,136432,3306092024,4
Tunggorono,136427,3306092019,4
Tuntungpait,136416,3306092002,4
Tursino,136435,3306092027,4
Wirun,136433,3306092025,4
Banyuasin Kembaran,136634,3306152019,4
Banyuasin Separe,136624,3306152009,4
Guyangan,136625,3306152010,4
Jetis,136628,3306152013,4
Kaliglagah,136621,3306152007,4
Kalikalong,136618,3306152004,4
Kalinongko,136615,3306152001,4
Kalisemo,136626,3306152011,4
Karangrejo,136617,3306152003,4
Kebongunung,136631,3306152016,4
Kedungpoh,136629,3306152014,4
Kemejing,136633,3306152018,4
Loano,136627,3306152012,4
Maron,136630,3306152015,4
Mudalrejo,136632,3306152017,4
Ngargosari,136636,3306152021,4
Rimun,136619,3306152005,4
Sedayu,136635,3306152020,4
Tepansari,136620,3306152006,4
Tridadi,136622,3306152008,4
Trirejo,136616,3306152002,4
Awu-awu,136196,3306022008,4
Bojong,136216,3306022028,4
Briyan,136220,3306022032,4
Candi,136223,3306022035,4
Cokroyasan,136215,3306022027,4
Curug,136238,3306022050,4
Depokrejo,136194,3306022006,4
Girirejo,136190,3306022002,4
Jeruken,136203,3306022015,4
Jombang,136229,3306022041,4
Joso,136222,3306022034,4
Kalitanjung,136205,3306022017,4
Kaliwungukidul,136213,3306022025,4
Kaliwungulor,136214,3306022026,4
Karangtalun,136217,3306022029,4
Keburuhan,136195,3306022007,4
Kedondong,136207,3306022019,4
Kembangkuning,136228,3306022040,4
Kesidan,136198,3306022010,4
Klandaran,136219,3306022031,4
Kumpulsari,136197,3306022009,4
Kuwukan,136206,3306022018,4
Laban,136209,3306022021,4
Malang,136193,3306022005,4
Mendiro,136230,3306022042,4
Ngentak,136189,3306022001,4
Ngombol,136221,3306022033,4
Pagak,136192,3306022004,4
Pejagran,136200,3306022012,4
Piyono,136242,3306022054,4
Pulutan,136224,3306022036,4
Rasukan,136208,3306022020,4
Ringgit,136212,3306022024,4
Seboropasar,136245,3306022057,4
Secang,136244,3306022056,4
Singkilkulon,136235,3306022047,4
Singkilwetan,136236,3306022048,4
Sruwoh,136226,3306022038,4
Sumberrejo,136232,3306022044,4
Susuk,136218,3306022030,4
Tanjung,136243,3306022055,4
Tanjungrejo,136204,3306022016,4
Tumenggungan,136237,3306022049,4
Tunjungan,136211,3306022023,4
Walikoro,136225,3306022037,4
Wasiat,136210,3306022022,4
Wero,136191,3306022003,4
Wingkoharjo,136234,3306022046,4
Wingkomulyo,136240,3306022052,4
Wingkosanggrahan,136239,3306022051,4
Wingkosigromulyo,136233,3306022045,4
Wingkotinumpuk,136241,3306022053,4
Wonoboyo,136227,3306022039,4
Wonoroto,136199,3306022011,4
Wonosari,136201,3306022013,4
Wonosri,136202,3306022014,4
Wunut,136231,3306022043,4
Blekatuk,136494,3306112016,4
Brengkol,136514,3306112036,4
Dlisen Wetan,136495,3306112017,4
Dlisenkulon,136496,3306112018,4
Girigondo,136515,3306112037,4
Gumawangrejo,136489,3306112011,4
Kaligintung,136524,3306112046,4
Kaligondang,136523,3306112045,4
Kalijering,136521,3306112043,4
Kalikotes,136517,3306112039,4
Kalimati,136480,3306112002,4
Karanganyar,136509,3306112031,4
Karanggetas,136500,3306112022,4
Keburusan,136490,3306112012,4
Kedungbatur,136519,3306112041,4
Kembangkuning,136512,3306112034,4
Kendalrejo,136479,3306112001,4
Kesawen,136518,3306112040,4
Luweng Kidul,136501,3306112023,4
Luwenglor,136513,3306112035,4
Megulungkidul,136503,3306112025,4
Megulunglor,136510,3306112032,4
Ngampel,136506,3306112028,4
Ngandagan,136508,3306112030,4
Pamriyan,136527,3306112049,4
Pangkalan,136487,3306112009,4
Pekacangan,136499,3306112021,4
Pepe,136481,3306112003,4
Petuguran,136498,3306112020,4
Pituruh,136504,3306112026,4
Polowangi,136520,3306112042,4
Prapagkidul,136511,3306112033,4
Prapaglor,136516,3306112038,4
Prigelan,136507,3306112029,4
Sambeng,136502,3306112024,4
Sawangan,136525,3306112047,4
Sekartejo,136483,3306112005,4
Semampir,136497,3306112019,4
Sikambang,136505,3306112027,4
Somogede,136522,3306112044,4
Sumber,136488,3306112010,4
Tapen,136492,3306112014,4
Tasikmadu,136486,3306112008,4
Tersidikidul,136485,3306112007,4
Tersidilor,136484,3306112006,4
Tunjungtejo,136482,3306112004,4
Waru,136493,3306112015,4
Wonosido,136526,3306112048,4
Wonoyoso,136491,3306112013,4
Banjarsari,136254,3306032008,4
Blendung,136267,3306032021,4
Bongkot,136269,3306032023,4
Bragolan,136280,3306032034,4
Brondongrejo,136285,3306032039,4
Bubutan,136264,3306032018,4
Gedangan,136249,3306032003,4
Geparang,136258,3306032012,4
Gesing,136262,3306032016,4
Guyangan,136268,3306032022,4
Jatikontal,136248,3306032002,4
Jatimalang,136247,3306032001,4
Jenarkidul,136274,3306032028,4
Jenarlor,136275,3306032029,4
Jenarwetan,136273,3306032027,4
Jogoboyo,136251,3306032005,4
Jogoresan,136257,3306032011,4
Karanganyar,136250,3306032004,4
Karangmulyo,136282,3306032036,4
Karangsari,136253,3306032007,4
Kebonsari,136255,3306032009,4
Keduren,136283,3306032037,4
Kentengrejo,136260,3306032014,4
Keponggok,136263,3306032017,4
Kesugihan,136277,3306032031,4
Ketangi,136281,3306032035,4
Nampu,136261,3306032015,4
Nampurejo,136259,3306032013,4
Plandi,136279,3306032033,4
Pundensari,136276,3306032030,4
Purwodadi,136270,3306032024,4
Purwosari,136272,3306032026,4
Sendangsari,136286,3306032040,4
Sidoharjo,136256,3306032010,4
Sukomanah,136266,3306032020,4
Sumberrejo,136284,3306032038,4
Sumbersari,136271,3306032025,4
Tegalaren,136265,3306032019,4
Tlogorejo,136278,3306032032,4
Watukuro,136252,3306032006,4
Baledono,136341,3306061021,4
Brenggong,136344,3306062003,4
Cangkrepkidul,136328,3306061007,4
Cangkreplor,136329,3306061008,4
Donorati,136352,3306062025,4
Doplang,136334,3306061014,4
Ganggeng,136345,3306062004,4
Kedungsari,136331,3306061011,4
Keseneng,136340,3306061020,4
Mranti,136338,3306061018,4
Mudal,136339,3306061019,4
Pacekelan,136342,3306062001,4
Paduroso,136336,3306061016,4
Pangenjurutengah,136333,3306061013,4
Pangenrejo,136332,3306061012,4
Plipir,136343,3306062002,4
Purworejo,136337,3306061017,4
Semawung,136346,3306062005,4
Sidomulyo,136350,3306062023,4
Sidorejo,136348,3306062009,4
Sindurjan,136335,3306061015,4
Sudimoro,136351,3306062024,4
Tambakrejo,136330,3306061010,4
Wonoroto,136347,3306062006,4
Wonotulus,136349,3306062022,4
Bulu,139623,3317022014,4
Cabean Kidul,139615,3317022006,4
Jukung,139622,3317022013,4
Kadiwono,139625,3317022016,4
Karangasem,139619,3317022010,4
Lambangan Kulon,139616,3317022007,4
Lambangan Wetan,139617,3317022008,4
Mantingan,139624,3317022015,4
Mlatirejo,139610,3317022001,4
Ngulaan,139621,3317022012,4
Pasedan,139620,3317022011,4
Pinggan,139614,3317022005,4
Pondokrejo,139612,3317022003,4
Sendangmulyo,139611,3317022002,4
Sumbermulyo,139618,3317022009,4
Warugunung,139613,3317022004,4
Banyuurip,139641,3317032015,4
Demaan,139640,3317032014,4
Dowan,139632,3317032006,4
Gunem,139634,3317032008,4
Kajar,139627,3317032001,4
Kulutan,139635,3317032009,4
Panohan,139639,3317032013,4
Pasucen,139630,3317032004,4
Sambongpayak,139642,3317032016,4
Sendangmulyo,139638,3317032012,4
Sidomulyo,139636,3317032010,4
